collaborative,duration_ms,modified_at,name,num_albums,num_artists,num_edits,num_followers,num_tracks,pid
False,17719098,1503532800,lit🔥🔥,63,50,32,2,76,105659
False,10553491,1506297600,Spanglish,44,42,23,2,46,105660
False,8667381,1509494400,Mosh,32,29,13,1,37,105661
False,25928689,1478217600,My Songs,102,76,18,1,112,105662
False,8006514,1393891200,Release,15,8,6,1,29,105663
False,7111361,1496016000,HeartBreak,21,16,12,1,30,105664
False,33185665,1509408000,peak,144,128,33,12,163,105665
False,18905258,1378252800,dubstep,57,55,24,1,70,105666
False,9982002,1506470400,dance/workout,42,34,27,1,47,105667
False,4847200,1509321600,Car Jams,21,19,13,1,23,105668
False,3350447,1508976000,Christmas 2017,9,9,2,5,14,105669
False,7462196,1497052800,APRIL,23,22,5,1,35,105670
False,2321933,1473465600,August,11,11,8,1,11,105671
False,2918012,1476230400,rock n roll,8,4,2,1,10,105672
False,34579778,1508803200,Wavy ~,78,53,52,3,130,105673
False,7634373,1488844800,yup,26,21,16,1,31,105674
False,3253588,1506988800,OPM,11,10,6,1,13,105675
False,11580709,1503360000,izzy,47,46,23,1,52,105676
False,12669489,1502668800,#TB,52,40,21,2,57,105677
False,7621088,1508544000,HipHop/Rap,27,17,12,1,34,105678
False,5936148,1502323200,Party,23,20,20,1,23,105679
False,23051914,1507593600,Throwbacks,74,49,2,1,96,105680
False,12119163,1449792000,rap,47,40,10,1,53,105681
False,23165976,1488240000,softies,73,51,49,1,96,105682
False,20320742,1501200000,Classic Rock,70,40,15,1,80,105683
False,18337557,1508630400,ALTER EGO,61,49,59,1,78,105684
False,15002641,1505347200,Twenty One Pilots ,57,45,16,1,67,105685
False,2180211,1489968000,Alt,9,7,6,1,9,105686
False,5209485,1459468800,pregame,21,20,3,1,23,105687
False,40966361,1461628800,Tunes,161,131,31,2,184,105688
False,19430205,1508457600,Chill Out,69,57,15,1,84,105689
False,7314791,1497139200,prom 2017,28,25,5,1,30,105690
False,35683895,1508803200,Rock & Roll,122,79,77,1,139,105691
True,6541639,1381795200,Christmas,19,16,7,1,34,105692
False,25714144,1488931200,En Espanol,68,44,39,3,106,105693
False,11088290,1476403200,House/Electro,38,31,25,1,42,105694
False,6581365,1501891200,Wedding Reception,29,27,9,1,29,105695
False,28139806,1495065600,throwbacks,99,69,7,1,121,105696
False,14905713,1472083200,Modern,45,27,5,2,63,105697
False,19172175,1509235200,Rap,69,57,36,1,83,105698
False,7105281,1429660800,Psychedelic,10,7,9,1,25,105699
False,30444319,1508112000,Rock-Ish,105,74,31,2,130,105700
False,86471850,1369180800,MD,88,35,3,1,235,105701
False,6597117,1486339200,Throwback,25,19,8,1,30,105702
False,41202437,1500076800,Rock,130,66,18,1,181,105703
False,7362476,1473206400,Pump Up Songs,30,29,23,1,32,105704
False,12646857,1504224000,idk,49,37,11,1,56,105705
False,4499248,1504137600,FOOTBALL,18,16,4,1,18,105706
False,7824404,1508457600,🔥🔥🔥,30,26,8,1,34,105707
False,4981819,1484611200,savasana,14,13,3,1,16,105708
False,5030202,1507248000,SUMMER 2017,24,21,13,2,24,105709
False,5091593,1478822400,atmospheric,22,22,5,1,22,105710
False,26053171,1457654400,Old Music,89,79,14,1,99,105711
False,38342348,1495152000,Road Trip,139,110,6,1,162,105712
False,5186527,1432512000,summer 2015,22,19,6,1,23,105713
False,1326458,1505692800,17,6,6,3,1,6,105714
False,15110804,1465603200,Running,60,39,2,1,68,105715
False,6074978,1457740800,road trip,29,28,2,1,29,105716
False,44762431,1503878400,Lauren,113,76,15,1,180,105717
False,22358112,1466467200,Dance,46,30,9,1,83,105718
False,13411706,1491868800,merica,49,33,5,2,64,105719
False,3643564,1493683200,Yoga,11,10,2,1,17,105720
False,1746864,1463875200,Work,6,4,3,1,7,105721
False,39278530,1470441600,Emily,88,56,33,1,164,105722
True,2256429,1498176000,Covers,12,12,4,1,12,105723
False,6425924,1417910400,chill,19,17,5,1,21,105724
False,23052664,1439510400,Balada,65,35,39,5,93,105725
False,7386429,1423612800,90's,28,27,2,1,30,105726
False,21606939,1481328000,Swag,91,83,53,1,93,105727
False,44005794,1488672000,mmmmmm,132,112,83,1,186,105728
False,32675137,1507420800,madison,80,74,73,4,168,105729
False,9656361,1487376000,Me,34,26,18,1,42,105730
False,8607551,1509062400,Favorite ,30,17,16,1,34,105731
False,1949425,1473120000,Gymnastics,9,9,3,1,9,105732
False,15477699,1483056000,*2016*,53,47,46,1,74,105733
True,32661440,1433376000,Wedding list,143,114,18,1,158,105734
False,12003780,1500595200,baby,50,46,32,1,54,105735
False,4792246,1507507200,my jamz,23,21,12,1,23,105736
False,9228271,1462665600,50s,54,46,35,2,56,105737
False,19247099,1483315200,2016,76,73,50,1,80,105738
False,16701379,1499385600,SUMMER17,68,59,10,1,78,105739
False,7738667,1428019200,Acoustic,31,28,23,1,32,105740
False,5926107,1442275200,summer lovin,21,19,9,1,24,105741
False,14501553,1498694400,Oldies but Goodies ,65,52,12,1,80,105742
False,9377686,1433116800,Rise and Shine,38,36,17,1,42,105743
False,10600374,1453939200,sad/love,36,28,14,1,45,105744
False,4763622,1466640000,Bachata,16,11,3,1,20,105745
False,10100560,1479081600,american pie,36,24,7,2,38,105746
False,11480750,1507680000,wowza,48,47,40,3,50,105747
False,10216174,1384732800,80's,36,32,6,1,41,105748
False,11437478,1493596800,relaxx,44,34,42,1,52,105749
True,17696899,1421798400,Ibiza,47,41,24,4,62,105750
False,4064548,1505606400,Chill,15,7,4,1,18,105751
False,55900766,1444867200,Alternative,118,85,61,1,233,105752
False,32528448,1509408000,K-pop,72,36,17,1,151,105753
False,6720100,1461369600,Cocktail Party,26,24,5,1,27,105754
False,7725695,1400025600,Acl,13,5,4,1,33,105755
False,6015206,1508457600,NEW,16,13,15,2,23,105756
False,14148438,1499644800,2008,58,46,10,2,60,105757
False,5636541,1502668800,mixxx,26,26,7,1,27,105758
False,4817495,1497312000,Heathens,15,12,10,1,19,105759
False,11665929,1509148800,Daniel,45,56,20,1,62,105760
False,11362377,1469145600,Homework,45,42,2,1,49,105761
False,58977823,1384473600,Car Ride,58,35,2,1,225,105762
False,6331120,1470614400,Lovely Day,30,26,9,2,32,105763
False,25647231,1502841600,Latin,78,57,40,5,100,105764
False,12907043,1489363200,Work Out,50,40,8,1,54,105765
False,12620714,1508889600,hurt,44,30,14,2,55,105766
False,15092492,1504137600,country feels,54,42,9,1,72,105767
False,8951113,1421280000,2014,39,35,4,1,43,105768
False,19102581,1468281600,New New,64,48,53,1,85,105769
False,14463058,1509321600,kompa,38,25,17,1,45,105770
False,17798935,1395619200,Pregame,71,64,3,2,72,105771
False,10816253,1507852800,run,40,35,10,7,47,105772
False,11129798,1503187200,Slow Country,34,20,9,1,48,105773
False,5453632,1372464000,Mixed,20,17,8,1,23,105774
False,11513943,1477440000,Workout,40,33,13,1,44,105775
False,6658576,1472774400,80's,23,22,11,2,24,105776
False,5526825,1507766400,New York,24,24,6,1,24,105777
False,23787808,1508976000,gracie,87,65,31,1,108,105778
False,30898268,1509148800,Music ,111,80,45,1,143,105779
False,30851254,1461801600,Adrian,81,61,30,1,118,105780
False,6122967,1429833600,derp,27,24,5,1,27,105781
False,45481127,1471824000,RUN,160,132,95,6,194,105782
False,23992673,1502928000,My Favorites,90,65,19,1,109,105783
False,2294305,1496361600,french ,6,6,7,3,10,105784
False,28836783,1438300800,SUMMER 2015,86,69,31,2,115,105785
False,8714819,1480204800,jammin,35,32,11,1,38,105786
False,16179138,1508716800,Boots,48,33,12,1,76,105787
False,3418514,1464566400,fire,16,16,2,2,16,105788
False,28629030,1501632000,fire,88,59,30,2,127,105789
False,13095092,1497052800,love,53,50,31,1,58,105790
False,21717229,1503100800,christian,34,18,13,1,88,105791
False,23013307,1447200000,Jill Scott ,8,3,5,3,99,105792
False,11867548,1454889600,Shower,47,37,34,1,58,105793
False,13189935,1498867200,Patriotic,51,44,7,1,59,105794
False,3719674,1456185600,rock,13,10,2,1,14,105795
False,17764583,1495238400,Car Jams,74,61,3,3,80,105796
False,1102368,1449705600,( ͡° ͜ʖ ͡°),4,4,3,1,5,105797
False,1985961,1408838400,Love,6,5,3,1,8,105798
False,34535565,1508630400,Ride,139,103,25,1,152,105799
False,3646260,1497830400,Logan,15,13,11,1,16,105800
False,13144565,1496361600,Throwbacks,45,38,2,3,57,105801
False,30671632,1504137600,The Classics,104,76,25,2,118,105802
False,11680527,1478044800,calm music,45,40,41,2,49,105803
True,55643720,1453680000,Electronic,179,128,84,1,212,105804
False,7581289,1501459200,Selfish,31,20,6,1,37,105805
False,7192946,1478390400,Wedding - Cocktail Hour,33,32,4,1,34,105806
False,4094209,1420156800,nye!2014,12,11,3,2,13,105807
False,4608074,1502928000,EDM,19,19,12,1,21,105808
False,11497483,1509408000,Party,48,47,37,1,48,105809
False,16028381,1464825600,The good stuff,50,38,38,1,70,105810
False,55671458,1393632000,Words,71,13,4,1,225,105811
False,21577778,1399680000,Epic music,7,4,2,1,143,105812
True,15791546,1456790400,Pop,64,59,39,1,69,105813
False,2836598,1479945600,Makeup,5,3,2,1,13,105814
False,13870565,1472428800,pump up playlist,46,36,10,2,64,105815
False,3348012,1480896000,ayy,14,14,8,1,14,105816
False,12576150,1508544000,israeli music ,38,23,19,1,60,105817
False,9065544,1442016000,summer 2015,26,15,18,1,35,105818
False,7076479,1343260800,July,25,19,6,1,31,105819
False,3772394,1502668800,Country ,15,12,2,1,17,105820
False,5345415,1437091200,Chill,17,16,11,1,19,105821
False,7129739,1505174400,vibes,29,27,10,1,29,105822
False,6720671,1509148800,for now,19,13,10,1,30,105823
False,57961946,1504742400,Comedy,23,8,13,1,246,105824
False,5030994,1413590400,Piano songs,10,6,4,1,18,105825
True,15476780,1500422400,Collaborative,57,50,27,3,62,105826
False,7582426,1503619200,country,29,22,21,1,34,105827
False,23170346,1508112000,Stay Strong,76,63,43,11,104,105828
False,11745137,1504483200,Unwind,45,41,33,2,48,105829
False,5982386,1470614400,Temporary,26,25,9,1,28,105830
False,23537518,1487462400,Partay,92,73,4,1,102,105831
False,5760391,1406505600,Disney,21,26,10,1,30,105832
False,2748065,1509148800,homework playlist,12,10,3,1,13,105833
False,30834324,1500336000,Beats,85,64,11,1,111,105834
False,2736012,1504569600,lyrical,11,11,3,1,11,105835
False,38517773,1505779200,Euphoria,111,42,6,1,115,105836
False,22441008,1495238400,HipHop,83,65,57,1,92,105837
False,6092352,1485648000,tb,27,25,3,2,27,105838
False,3361855,1480896000,electro chill ,9,8,8,1,15,105839
False,27772697,1504742400,Summer 2017,123,110,63,7,128,105840
False,40083838,1495411200,Worship,105,46,62,1,163,105841
False,8971998,1505606400,✝️,20,10,3,1,33,105842
False,18078953,1506643200,chill.,65,43,30,1,90,105843
False,2852323,1494201600,<3,7,7,3,1,10,105844
False,8021364,1454803200,Cocktail Hour,33,22,6,1,37,105845
False,9420901,1419206400,My music,35,33,12,2,38,105846
False,6268479,1508889600,Gym,7,4,2,1,25,105847
False,10678714,1491696000,icy ,33,26,8,1,43,105848
False,18651542,1508198400,musicals,22,46,19,1,87,105849
False,39415051,1509321600,reggae,94,39,42,2,166,105850
False,11132298,1501977600,Reggae,39,28,26,1,47,105851
False,18803259,1505174400,Current,67,52,18,1,79,105852
False,2616527,1501632000,RUN,12,11,2,1,13,105853
False,5317982,1454112000,House party,21,19,2,1,23,105854
False,4616162,1503446400,Summer vibes,19,17,14,1,21,105855
False,32087409,1505174400,good,71,39,30,2,135,105856
False,4203442,1505001600,Mom,18,17,3,1,18,105857
False,3612615,1507507200,grace,16,15,5,1,17,105858
False,25005306,1501718400,for sam.,104,90,4,1,113,105859
False,1533103,1497916800,june 2017.,7,6,3,1,7,105860
False,5992795,1503014400,Oldies but Goodies,33,29,6,1,34,105861
False,4255637,1498089600,the river,18,18,3,1,18,105862
False,19152866,1507766400,legends ,61,25,9,1,74,105863
False,33112884,1508976000,Car rides,122,94,63,1,152,105864
False,3222879,1474675200,Stupid,14,14,5,1,14,105865
False,3610556,1505865600,Bored,12,8,6,1,14,105866
False,46048265,1507593600,Old school music ,157,102,45,5,176,105867
False,3339257,1499904000,band,12,10,6,1,12,105868
False,8296329,1480118400,GRL PWR,30,20,4,1,37,105869
False,3111787,1491782400,Suh Dude,10,7,5,1,13,105870
False,16631541,1494547200,💎💎💎,56,47,12,1,73,105871
False,11120885,1501372800,car jams,47,38,30,2,50,105872
False,19159406,1458777600,christan,42,22,5,2,74,105873
False,15060864,1494115200,Mumford,18,6,3,1,60,105874
False,14794112,1509408000,idk,69,59,32,1,71,105875
False,19681922,1366329600,Old School Music,48,34,11,1,70,105876
False,28495785,1508976000,chilll ,123,114,92,1,132,105877
False,21906320,1509408000,Trap House,67,43,17,1,94,105878
False,16115850,1496620800,Bump,56,40,31,3,66,105879
False,2569497,1509062400,Fall Feels,10,10,3,1,11,105880
False,24892261,1508889600,Folk You,66,53,67,36,101,105881
False,50470612,1482537600,❤️,126,69,46,2,212,105882
False,7332912,1420416000,January,30,26,10,1,32,105883
False,12760469,1502496000,Chill stuff ,43,31,24,3,47,105884
False,21718362,1507420800,country,69,44,49,1,102,105885
False,4510197,1500768000,Summer 2K17,19,21,17,2,23,105886
False,2186567,1506384000,awesome,10,10,4,1,10,105887
False,18587268,1506384000,Baby makin music,51,43,3,1,66,105888
False,42176471,1503878400,dope,107,69,26,2,194,105889
False,11687096,1385337600,Friendsgiving,38,26,2,1,47,105890
False,5178598,1424217600,Young Folks,21,19,13,1,21,105891
False,7693425,1489276800,hey,37,34,22,1,37,105892
False,3950040,1460764800,Matt,12,10,3,1,17,105893
False,27533642,1497830400,Worship,42,29,25,2,92,105894
False,2827090,1475798400,Country,12,12,4,1,14,105895
True,7466467,1482364800,Christmas,32,28,2,1,40,105896
False,4900039,1383004800,arcangel,18,12,9,3,22,105897
False,8443092,1480204800,Country,35,27,21,1,40,105898
False,19734596,1508544000,commute,82,82,61,1,83,105899
False,14970336,1502150400,Rave,61,34,18,1,63,105900
False,19373840,1489017600,party,78,71,30,1,82,105901
False,15002612,1428451200,March 2015,55,48,30,1,69,105902
False,1783910,1480464000,The Chainsmokers — Closer,8,5,6,1,8,105903
False,44633818,1507161600,Road trip,141,110,102,1,209,105904
False,4651908,1504224000,Vibes,16,13,7,2,20,105905
False,48371257,1444953600,good music,177,139,46,1,213,105906
False,8227688,1500681600,Thinking Out Loud,32,25,9,1,35,105907
False,46245867,1488153600,Keepers,181,170,112,1,185,105908
False,8638799,1471219200,Closer,36,34,12,1,36,105909
False,3588363,1490832000,Slow,15,12,3,1,16,105910
False,15887226,1488153600,oldies,61,41,25,1,73,105911
False,13901725,1507680000,Pop,45,26,23,1,58,105912
False,5987089,1433116800,sleep,21,26,4,1,29,105913
False,31218195,1365465600,Favorite Songs,44,35,25,1,134,105914
False,22559533,1423094400,Country Favorites,50,41,10,1,102,105915
False,3091992,1401321600,hype,11,10,6,4,11,105916
False,2704050,1446768000,Study,7,6,6,2,11,105917
False,21217338,1439683200,new country,66,53,11,17,101,105918
False,4813795,1437091200,Tu playlist del mapa musical,19,19,2,1,19,105919
False,3133108,1391126400,Lemonade mouth,4,6,3,1,17,105920
False,13571483,1492646400,NEW,36,32,5,2,43,105921
False,18534335,1505433600,pop-punk,42,21,10,1,95,105922
False,4671390,1504742400,Breathe,13,11,7,1,22,105923
False,22338767,1464307200,ROAD TRIP,96,88,4,1,99,105924
False,26623125,1400544000,WORSHIP,43,33,3,1,78,105925
False,16650639,1504310400,soothing,67,57,27,1,73,105926
False,1173881,1501804800,lit,5,5,3,5,5,105927
False,10079334,1485216000,Lit,42,36,2,1,44,105928
False,23118712,1476662400,throwback,89,77,8,1,97,105929
False,1932465,1474416000,2000,7,5,4,1,8,105930
False,25110916,1509235200,hymns,50,33,40,1,92,105931
False,15140808,1438473600,BEACH PARTY,64,50,2,1,84,105932
False,17136919,1490572800,Car rides ,31,22,10,1,79,105933
False,16500120,1488585600,Workout,55,29,4,1,79,105934
False,12138163,1493424000,friends ,46,39,28,2,52,105935
False,6821703,1506384000,X X X,17,13,8,2,46,105936
False,8256005,1421107200,Good Tunes,33,31,4,1,37,105937
False,11086127,1468972800,pre-game,28,23,3,1,44,105938
False,10073511,1479945600,summer 16,40,28,13,1,46,105939
False,3793512,1415318400,amy winehouse,8,5,2,1,16,105940
False,13439816,1502582400,merica,44,32,6,1,49,105941
False,9709294,1503705600,Old Music,35,30,5,1,41,105942
False,22541983,1473552000,acl ,66,40,4,4,94,105943
False,13729208,1509321600,Best of the Best,47,30,8,2,52,105944
False,2994334,1509494400,high,12,9,12,1,13,105945
False,19332009,1472515200,Jammin',69,57,36,1,85,105946
False,4290825,1487289600,Playlist,15,11,3,1,22,105947
False,4469175,1457136000,uh oh,18,16,13,1,18,105948
False,10538661,1475366400,music2,38,26,20,1,43,105949
False,7090076,1494374400,april,32,25,15,2,34,105950
False,7394114,1508716800,Slow Jams,22,17,2,1,28,105951
False,39212513,1480118400,Chill vibes,68,48,10,1,178,105952
False,40233092,1505260800,Latin,114,62,44,2,174,105953
True,53194955,1508889600,Country,168,109,162,2,232,105954
False,10218871,1447113600,Daily music,37,36,4,2,46,105955
False,32742219,1386201600,Christmas,39,52,3,1,179,105956
False,2752875,1487203200,Various Artists – La La Land (Original Motion Picture Soundtrack),3,5,2,1,15,105957
False,20164312,1463529600,chillout,57,44,25,1,84,105958
False,22027928,1508976000,j chillin ,83,62,42,1,101,105959
False,7837261,1508544000,Chill songs ,24,19,19,1,32,105960
False,21368178,1507420800,Throwback,79,61,13,1,95,105961
False,3314201,1375142400,July 2013,14,13,9,2,15,105962
False,20690350,1509235200,Purple,82,68,19,1,90,105963
False,2017976,1493424000,Yoga,7,7,6,1,8,105964
False,5447078,1509235200,Christmas,23,20,5,1,28,105965
False,18657294,1445558400,good country,63,36,22,2,89,105966
False,4960203,1477267200,Fall 2016,18,18,4,1,18,105967
False,4181035,1484006400,Disney,16,19,3,1,21,105968
False,15989096,1391299200,The 50 Greatest Pieces Of Classical Music,3,5,3,1,51,105969
False,20890054,1508371200,Eminem,30,7,15,1,74,105970
False,27222590,1493942400,PARTY MIX,97,71,19,1,130,105971
False,2659793,1470268800,rain,8,8,2,1,10,105972
False,12834516,1498435200,alt,21,11,6,1,59,105973
False,29652719,1481760000,gym,102,71,6,1,123,105974
False,24847782,1508716800,clouds,92,68,49,5,110,105975
False,22273015,1508976000,2017,68,64,43,1,101,105976
False,35333405,1455753600,Epic,134,106,25,1,143,105977
False,18451538,1465516800,Smash,55,34,26,1,84,105978
False,40533191,1506384000,Reggaeton del bueno,104,48,10,2,190,105979
False,6097585,1463788800,Dirty,26,19,2,1,29,105980
False,5250059,1509408000,Chill #2,21,18,11,1,22,105981
False,20425718,1423440000,lindsay,38,28,6,1,85,105982
False,1168859,1469836800,OlDiEs,7,7,3,1,7,105983
False,26622116,1508544000,The feels,109,95,5,1,117,105984
False,2663313,1486684800,Magic,11,9,6,1,12,105985
False,28541527,1506556800,Chill,59,38,24,3,124,105986
False,3002304,1397520000,The Secret Life Of Walter Mitty,8,9,2,1,12,105987
True,11507363,1508025600,mix it up,44,37,6,1,47,105988
False,7410452,1505692800,Halloween,23,22,6,1,23,105989
False,10027671,1502496000,Rap,37,30,31,3,44,105990
False,8398982,1455926400,Rap,27,22,10,1,38,105991
False,48129296,1482278400,Rock,144,84,53,1,195,105992
False,19132305,1498089600,throwbacksss,77,62,19,4,86,105993
